open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719882900000,62919.9,62948.3,62849.0,62870.5,512.777,1719883799999,32252024.2321,8459,223.139,14034689.7048,0
1719883800000,62870.6,62926.2,62796.8,62839.6,867.601,1719884699999,54531407.168,10109,306.252,19250733.5627,0
1719884700000,62839.5,62925.0,62837.5,62914.6,409.442,1719885599999,25753589.0384,6923,213.251,13412365.5161,0
1719885600000,62914.6,63089.4,62902.2,63068.5,1548.817,1719886499999,97570010.086,16610,952.701,60015693.4917,0
1719886500000,63068.6,63107.3,62986.4,63008.0,989.607,1719887399999,62385549.5184,14528,493.127,31087709.5359,0
1719887400000,63008.1,63077.0,62929.8,62954.2,787.091,1719888299999,49580026.4876,10822,310.736,19575255.2861,0
1719888300000,62954.2,63008.1,62950.0,62983.8,424.003,1719889199999,26704652.0092,7848,275.383,17344181.3289,0
1719889200000,62983.9,63054.5,62975.0,63014.2,425.802,1719890099999,26836584.6705,8313,231.52,14591591.1537,0
1719890100000,63014.2,63166.4,62984.2,63160.0,957.175,1719890999999,60401690.761,13517,643.203,40590092.6955,0
1719891000000,63160.0,63284.0,63124.5,63204.9,1929.312,1719891899999,121943689.6941,20907,1161.294,73399653.3046,0
1719891900000,63204.9,63216.8,63100.0,63115.7,736.914,1719892799999,46532650.0777,10882,265.376,16758058.4339,0
1719892800000,63118.0,63191.3,63092.5,63191.3,720.522,1719893699999,45504731.667,10938,402.335,25411795.6642,0
1719893700000,63191.3,63227.0,63121.8,63123.7,530.631,1719894599999,33520261.4906,10024,253.003,15983466.5917,0
1719894600000,63123.6,63173.4,63083.8,63083.9,425.126,1719895499999,26837942.4596,7619,137.597,8687284.2714,0
1719895500000,63083.8,63104.6,63017.4,63018.5,1010.089,1719896399999,63698447.218,11938,480.995,30333151.3676,0
1719896400000,63018.6,63033.9,62974.5,63013.1,1039.499,1719897299999,65485969.6457,10402,453.438,28566052.779,0
1719897300000,63013.1,63066.7,63009.1,63052.0,577.101,1719898199999,36380415.9871,6725,331.449,20894488.6779,0
1719898200000,63052.1,63085.7,63004.2,63034.1,347.495,1719899099999,21907690.3625,6255,142.093,8958660.1429,0
1719899100000,63034.1,63039.7,62991.5,63010.2,449.972,1719899999999,28353356.3725,6261,191.645,12075907.1204,0
